ID,DLC,Timestamp,Data_0,Data_1,Data_2,Data_3,Data_4,Data_5,Data_6,Data_7
131,3,9090,0,0,0,48,117,0,0,0
132,3,9091,224,230,11,48,236,202,0,36
133,8,9091,232,163,143,62,250,232,163,15
140,5,9091,129,28,201,14,1,0,0,0
141,6,9092,0,0,0,0,0,0,0,0
142,4,9092,0,0,0,0,4,0,0,0
143,1,9092,0,0,0,0,4,0,0,0
151,3,9092,44,8,0,0,4,0,0,0
153,8,9092,64,130,0,0,2,0,0,0
111,1,9092,56,130,0,0,4,0,0,0
112,1,9093,0,130,0,0,236,202,0,36
104,5,9093,0,0,0,0,0,0,0,0
105,4,9093,254,3,0,0,4,0,0,0
106,8,9093,0,0,0,0,0,0,0,0
110,1,9093,0,0,0,0,4,0,0,0
144,3,9093,133,3,1,0,4,0,0,0
150,1,9094,0,3,1,0,4,0,0,0
152,3,9094,0,0,0,0,4,0,0,0
111,1,9097,56,0,0,0,236,202,0,36
112,1,9097,0,0,0,0,4,0,0,0
305,5,9099,0,0,0,0,0,202,0,36
111,1,9107,56,0,0,0,236,202,0,36
112,1,9107,0,0,0,0,4,0,0,0
305,5,9109,0,0,0,0,0,202,0,36
111,1,9117,56,0,0,0,236,202,0,36
112,1,9117,0,0,0,0,4,0,0,0
502,1,9118,1,0,0,0,4,0,0,0
503,1,9118,0,0,0,0,4,0,0,0
504,1,9118,6,0,0,0,4,0,0,0
506,5,9118,41,147,143,0,1,0,0,0
507,1,9118,0,147,143,0,4,0,0,0
415,1,9119,1,255,4,36,191,102,2,8
416,7,9119,0,0,0,0,0,0,0,0
300,1,9119,1,0,0,0,4,0,0,0
302,5,9119,41,147,143,0,1,0,0,0
303,2,9119,89,4,143,0,4,0,0,0
304,3,9119,0,0,0,0,4,0,0,0
306,4,9119,8,0,0,0,4,0,0,0
307,4,9120,0,0,0,0,4,0,0,0
308,4,9120,32,0,0,0,4,0,0,0
309,1,9120,0,0,0,0,4,0,0,0
397,1,9121,0,255,4,36,4,0,0,0
399,2,9121,0,0,4,36,4,0,0,0
305,5,9121,0,0,0,0,0,0,0,0
417,4,9121,0,0,0,0,4,0,0,0
418,4,9122,0,0,0,0,4,0,0,0
419,5,9122,41,147,143,0,1,0,0,0
420,1,9122,0,147,143,0,1,0,0,0
491,1,9122,0,147,143,0,1,0,0,0
493,2,9122,0,0,143,0,4,0,0,0
501,1,9122,0,0,143,0,4,0,0,0
551,2,9122,0,0,143,0,4,0,0,0
111,1,9127,56,0,143,0,236,202,0,36
112,1,9127,0,0,143,0,4,0,0,0
305,5,9129,0,0,0,0,0,202,0,36
111,1,9137,56,0,0,0,236,202,0,36
112,1,9137,0,0,0,0,4,0,0,0
305,5,9139,0,0,0,0,0,202,0,36
111,1,9147,56,0,0,0,236,202,0,36
112,1,9147,0,0,0,0,4,0,0,0
305,5,9149,0,0,0,0,0,202,0,36
111,1,9157,56,0,0,0,236,202,0,36
112,1,9157,0,0,0,0,4,0,0,0
305,5,9159,0,0,0,0,0,202,0,36
111,1,9167,56,0,0,0,236,202,0,36
112,1,9167,0,0,0,0,4,0,0,0
305,5,9169,0,0,0,0,0,202,0,36
111,1,9177,56,0,0,0,236,202,0,36
112,1,9177,0,0,0,0,4,0,0,0
305,5,9179,0,0,0,0,0,202,0,36
100,1,9185,11,0,0,0,236,202,0,36
120,5,9185,0,0,0,0,0,0,0,0
121,4,9186,0,0,0,0,4,0,0,0
122,2,9186,244,1,0,0,4,0,0,0
123,4,9186,0,0,0,0,4,0,0,0
130,8,9187,0,0,0,48,117,0,0,0
131,3,9187,0,0,0,48,4,0,0,0
132,3,9187,224,230,11,48,4,0,0,0
133,8,9188,232,163,143,62,250,232,163,15
140,5,9188,129,28,201,14,1,232,163,15
141,6,9188,0,0,0,0,0,0,163,15
142,4,9188,0,0,0,0,0,0,163,15
143,1,9188,0,0,0,0,0,0,163,15
151,3,9188,44,8,0,0,4,0,0,0
305,5,9189,0,0,0,0,0,202,0,36
153,8,9189,64,130,0,0,2,0,0,0
111,1,9189,56,130,0,0,2,0,0,0
112,1,9189,0,130,0,0,4,0,0,0
111,1,9197,56,130,0,0,236,202,0,36
112,1,9197,0,130,0,0,4,0,0,0
305,5,9199,0,0,0,0,0,202,0,36
111,1,9207,56,0,0,0,236,202,0,36
112,1,9207,0,0,0,0,4,0,0,0
305,5,9209,0,0,0,0,0,202,0,36
111,1,9217,56,0,0,0,236,202,0,36
112,1,9217,0,0,0,0,4,0,0,0
502,1,9218,1,0,0,0,4,0,0,0
503,1,9218,0,0,0,0,4,0,0,0
504,1,9218,6,0,0,0,4,0,0,0
506,5,9218,41,147,143,0,1,0,0,0
507,1,9218,0,147,143,0,4,0,0,0
415,1,9219,1,9,1,18,0,147,143,0
416,7,9219,0,0,0,0,0,0,0,0
300,1,9219,1,0,0,0,4,0,0,0
302,5,9219,41,147,143,0,1,0,0,0
303,2,9219,89,4,143,0,4,0,0,0
304,3,9219,0,0,0,0,4,0,0,0
306,4,9219,8,0,0,0,4,0,0,0
307,4,9220,0,0,0,0,4,0,0,0
308,4,9220,32,0,0,0,4,0,0,0
309,1,9220,0,0,0,0,4,0,0,0
397,1,9221,0,255,4,36,4,0,0,0
399,2,9221,0,0,4,36,4,0,0,0
305,5,9221,0,0,0,0,0,0,0,0
417,4,9221,0,0,0,0,4,0,0,0
418,4,9222,0,0,0,0,4,0,0,0
419,5,9222,41,147,143,0,1,0,0,0
420,1,9222,0,147,143,0,1,0,0,0
491,1,9222,0,147,143,0,1,0,0,0
493,2,9222,0,0,143,0,4,0,0,0
501,1,9222,0,0,143,0,4,0,0,0
551,2,9222,0,0,143,0,4,0,0,0
111,1,9227,56,0,143,0,236,202,0,36
112,1,9227,0,0,143,0,4,0,0,0
305,5,9229,0,0,0,0,0,202,0,36
111,1,9237,56,0,0,0,236,202,0,36
112,1,9237,0,0,0,0,4,0,0,0
305,5,9239,0,0,0,0,0,202,0,36
111,1,9247,56,0,0,0,236,202,0,36
112,1,9247,0,0,0,0,4,0,0,0
305,5,9249,0,0,0,0,0,202,0,36
111,1,9257,56,0,0,0,236,202,0,36
112,1,9257,0,0,0,0,4,0,0,0
305,5,9259,0,0,0,0,0,202,0,36
111,1,9267,56,0,0,0,236,202,0,36
112,1,9267,0,0,0,0,4,0,0,0
305,5,9269,0,0,0,0,0,202,0,36
111,1,9277,56,0,0,0,236,202,0,36
112,1,9277,0,0,0,0,4,0,0,0
305,5,9279,0,0,0,0,0,202,0,36
100,1,9285,11,0,0,0,236,202,0,36
120,5,9285,0,0,0,0,0,0,0,0
121,4,9286,0,0,0,0,4,0,0,0
122,2,9286,244,1,0,0,4,0,0,0
123,4,9286,0,0,0,0,4,0,0,0
130,8,9287,103,171,0,48,245,159,134,1
131,3,9287,0,0,0,48,4,0,0,0
132,3,9287,224,230,11,48,4,0,0,0
133,8,9288,232,163,143,62,250,232,163,15
140,5,9288,129,28,201,14,1,0,0,0
141,6,9288,0,0,0,0,0,0,0,0
142,4,9288,0,0,0,0,4,0,0,0
143,1,9288,0,0,0,0,4,0,0,0
151,3,9288,44,8,0,0,4,0,0,0
305,5,9289,0,0,0,0,0,202,0,36
153,8,9289,64,130,0,0,2,0,0,0
111,1,9289,56,130,0,0,4,0,0,0
112,1,9289,0,130,0,0,4,0,0,0
111,1,9297,56,130,0,0,236,202,0,36
112,1,9297,0,130,0,0,4,0,0,0
305,5,9299,0,0,0,0,0,202,0,36
111,1,9307,56,0,0,0,236,202,0,36
112,1,9307,0,0,0,0,4,0,0,0
305,5,9309,0,0,0,0,0,202,0,36
111,1,9317,56,0,0,0,236,202,0,36
112,1,9317,0,0,0,0,4,0,0,0
502,1,9318,1,0,0,0,4,0,0,0
503,1,9318,0,0,0,0,4,0,0,0
504,1,9318,6,0,0,0,4,0,0,0
506,5,9318,41,147,143,0,1,0,0,0
507,1,9318,0,147,143,0,4,0,0,0
415,1,9319,1,9,51,18,0,147,143,0
416,7,9319,0,0,0,0,0,0,0,0
300,1,9319,1,0,0,0,0,0,0,0
302,5,9319,41,147,143,0,1,0,0,0
303,2,9319,89,4,143,0,1,0,0,0
304,3,9319,0,0,0,0,4,0,0,0
306,4,9319,9,0,0,0,4,0,0,0
307,4,9320,0,0,0,0,4,0,0,0
308,4,9320,0,0,0,0,4,0,0,0
309,1,9320,0,0,0,0,4,0,0,0
397,1,9321,0,255,4,36,4,0,0,0
399,2,9321,0,0,4,36,4,0,0,0
305,5,9321,0,0,0,0,0,0,0,0
417,4,9321,0,0,0,0,4,0,0,0
418,4,9322,0,0,0,0,4,0,0,0
419,5,9322,41,147,143,0,1,0,0,0
420,1,9322,0,147,143,0,1,0,0,0
491,1,9322,0,147,143,0,4,0,0,0
493,2,9322,0,0,143,0,4,0,0,0
501,1,9322,0,0,143,0,4,0,0,0
551,2,9322,0,0,143,0,4,0,0,0
111,1,9327,56,0,143,0,236,202,0,36
112,1,9327,0,0,143,0,4,0,0,0
305,5,9329,0,0,0,0,0,202,0,36
111,1,9337,56,0,0,0,236,202,0,36
112,1,9337,0,0,0,0,4,0,0,0
305,5,9339,0,0,0,0,0,202,0,36
111,1,9347,56,0,0,0,236,202,0,36
112,1,9347,0,0,0,0,4,0,0,0
305,5,9349,0,0,0,0,0,202,0,36
111,1,9357,56,0,0,0,236,202,0,36
112,1,9357,0,0,0,0,4,0,0,0
305,5,9359,0,0,0,0,0,202,0,36
111,1,9367,56,0,0,0,236,202,0,36
112,1,9367,0,0,0,0,4,0,0,0
305,5,9369,0,0,0,0,0,202,0,36
111,1,9377,56,0,0,0,236,202,0,36
112,1,9377,0,0,0,0,4,0,0,0
305,5,9379,0,0,0,0,0,202,0,36
100,1,9385,11,0,0,0,236,202,0,36
120,5,9385,0,0,0,0,0,0,0,0
121,4,9386,0,0,0,0,4,0,0,0
122,2,9386,244,1,0,0,4,0,0,0
123,4,9386,0,0,0,0,4,0,0,0
130,8,9387,57,95,0,48,245,159,134,1
131,3,9387,0,0,0,48,4,0,0,0
132,3,9387,224,230,11,48,4,0,0,0
133,8,9388,232,163,143,62,250,232,163,15
140,5,9388,129,28,201,14,1,0,0,0
141,6,9388,0,0,0,0,0,0,0,0
142,4,9388,0,0,0,0,4,0,0,0
143,1,9388,0,0,0,0,4,0,0,0
151,3,9388,44,8,0,0,4,0,0,0
305,5,9389,0,0,0,0,0,203,0,36
153,8,9389,64,130,0,0,2,0,0,0
111,1,9389,56,130,0,0,4,0,0,0
112,1,9389,0,130,0,0,4,0,0,0
111,1,9397,56,130,0,0,236,202,0,36
112,1,9397,0,130,0,0,4,0,0,0
305,5,9399,0,0,0,0,0,202,0,36
111,1,9407,56,0,0,0,236,202,0,36
112,1,9407,0,0,0,0,4,0,0,0
305,5,9409,0,0,0,0,0,202,0,36
111,1,9417,56,0,0,0,236,202,0,36
112,1,9417,0,0,0,0,4,0,0,0
502,1,9418,1,0,0,0,4,0,0,0
503,1,9418,0,0,0,0,4,0,0,0
504,1,9418,6,0,0,0,4,0,0,0
506,5,9418,41,147,143,0,1,0,0,0
507,1,9418,0,147,143,0,4,0,0,0
415,1,9419,1,9,101,18,0,147,143,0
416,7,9419,0,0,0,0,0,0,0,0
300,1,9419,1,0,0,0,4,0,0,0
302,5,9419,41,147,143,0,1,0,0,0
303,2,9419,89,4,143,0,4,0,0,0
304,3,9419,0,0,0,0,4,0,0,0
306,4,9419,8,0,0,0,4,0,0,0
307,4,9420,0,0,0,0,4,0,0,0
308,4,9420,0,0,0,0,4,0,0,0
309,1,9420,0,0,0,0,4,0,0,0
397,1,9421,0,255,4,36,4,0,0,0
399,2,9421,0,0,4,36,4,0,0,0
305,5,9421,0,0,0,0,0,0,0,0
417,4,9421,0,0,0,0,4,0,0,0
418,4,9422,0,0,0,0,4,0,0,0
419,5,9422,41,147,143,0,1,0,0,0
420,1,9422,0,147,143,0,4,0,0,0
491,1,9422,0,147,143,0,4,0,0,0
493,2,9422,0,0,143,0,4,0,0,0
501,1,9422,0,0,143,0,4,0,0,0
551,2,9422,0,0,143,0,4,0,0,0
111,1,9427,56,0,143,0,236,202,0,36
112,1,9427,0,0,143,0,4,0,0,0
305,5,9429,0,0,0,0,0,202,0,36
111,1,9437,56,0,0,0,236,202,0,36
112,1,9437,0,0,0,0,4,0,0,0
305,5,9439,0,0,0,0,0,202,0,36
111,1,9447,56,0,0,0,236,202,0,36
112,1,9447,0,0,0,0,4,0,0,0
305,5,9449,0,0,0,0,0,202,0,36
111,1,9457,56,0,0,0,236,202,0,36
112,1,9457,0,0,0,0,4,0,0,0
305,5,9459,0,0,0,0,0,202,0,36
111,1,9467,56,0,0,0,236,202,0,36
112,1,9467,0,0,0,0,4,0,0,0
305,5,9469,0,0,0,0,0,202,0,36
111,1,9477,56,0,0,0,236,202,0,36
112,1,9477,0,0,0,0,4,0,0,0
305,5,9479,0,0,0,0,0,202,0,36
100,1,9485,11,0,0,0,236,202,0,36
120,5,9485,0,0,0,0,0,0,0,0
121,4,9486,0,0,0,0,4,0,0,0
122,2,9486,244,1,0,0,4,0,0,0
123,4,9486,0,0,0,0,4,0,0,0
130,8,9487,0,0,0,48,117,0,0,0
131,3,9487,0,0,0,48,4,0,0,0
132,3,9487,224,230,11,48,4,0,0,0
133,8,9488,232,163,143,62,250,232,163,15
140,5,9488,129,28,201,14,1,0,0,0
141,6,9488,0,0,0,0,0,0,0,0
142,4,9488,0,0,0,0,4,0,0,0
143,1,9488,0,0,0,0,4,0,0,0
151,3,9488,44,8,0,0,4,0,0,0
305,5,9489,0,0,0,0,0,202,0,36
153,8,9489,64,130,0,0,2,0,0,0
111,1,9489,56,130,0,0,4,0,0,0
112,1,9489,0,130,0,0,4,0,0,0
111,1,9497,56,130,0,0,236,202,0,36
112,1,9497,0,130,0,0,4,0,0,0
305,5,9499,0,0,0,0,0,202,0,36
111,1,9507,56,0,0,0,236,202,0,36
112,1,9507,0,0,0,0,4,0,0,0
305,5,9509,0,0,0,0,0,202,0,36
111,1,9517,56,0,0,0,236,202,0,36
112,1,9517,0,0,0,0,4,0,0,0
502,1,9518,1,0,0,0,4,0,0,0
503,1,9518,0,0,0,0,4,0,0,0
504,1,9518,6,0,0,0,4,0,0,0
506,5,9518,41,147,143,0,1,0,0,0
507,1,9518,0,147,143,0,4,0,0,0
415,1,9519,1,9,151,18,0,147,143,0
416,7,9519,0,0,0,0,0,0,0,0
300,1,9519,1,0,0,0,4,0,0,0
302,5,9519,41,147,143,0,1,0,0,0
303,2,9519,89,4,143,0,4,0,0,0
304,3,9519,0,0,0,0,4,0,0,0
306,4,9519,8,0,0,0,4,0,0,0
307,4,9520,0,0,0,0,4,0,0,0
308,4,9520,0,0,0,0,4,0,0,0
309,1,9520,0,0,0,0,4,0,0,0
397,1,9521,0,255,4,36,4,0,0,0
399,2,9521,0,0,4,36,4,0,0,0
305,5,9521,0,0,0,0,0,0,0,0
417,4,9521,0,0,0,0,4,0,0,0
418,4,9522,0,0,0,0,4,0,0,0
419,5,9522,41,147,143,0,1,0,0,0
420,1,9522,0,147,143,0,4,0,0,0
491,1,9522,0,147,143,0,4,0,0,0
493,2,9522,0,0,143,0,4,0,0,0
501,1,9522,0,0,143,0,4,0,0,0
551,2,9522,0,0,143,0,4,0,0,0
111,1,9527,56,0,143,0,236,202,0,36
112,1,9527,0,0,143,0,4,0,0,0
305,5,9529,0,0,0,0,0,202,0,36
111,1,9537,56,0,0,0,236,202,0,36
112,1,9537,0,0,0,0,4,0,0,0
305,5,9539,0,0,0,0,0,202,0,36
111,1,9547,56,0,0,0,236,202,0,36
112,1,9547,0,0,0,0,4,0,0,0
305,5,9549,0,0,0,0,0,202,0,36
111,1,9557,56,0,0,0,236,202,0,36
112,1,9557,0,0,0,0,4,0,0,0
305,5,9559,0,0,0,0,0,202,0,36
111,1,9567,56,0,0,0,236,202,0,36
112,1,9567,0,0,0,0,4,0,0,0
305,5,9569,0,0,0,0,0,202,0,36
111,1,9577,56,0,0,0,236,202,0,36
112,1,9577,0,0,0,0,4,0,0,0
305,5,9579,0,0,0,0,0,202,0,36
100,1,9585,11,0,0,0,236,202,0,36
120,5,9585,0,0,0,0,0,0,0,0
121,4,9586,0,0,0,0,4,0,0,0
122,2,9586,244,1,0,0,4,0,0,0
123,4,9586,0,0,0,0,4,0,0,0
130,8,9587,225,161,0,48,245,159,134,1
131,3,9587,0,0,0,48,4,0,0,0
132,3,9587,224,230,11,48,4,0,0,0
133,8,9588,232,163,143,62,250,232,163,15
140,5,9588,129,28,201,14,1,0,0,0
141,6,9588,0,0,0,0,0,0,0,0
142,4,9588,0,0,0,0,0,0,0,0
143,1,9588,0,0,0,0,0,0,0,0
151,3,9588,44,8,0,0,4,0,0,0
305,5,9589,0,0,0,0,0,202,0,36
153,8,9589,64,130,0,0,2,0,0,0
111,1,9589,56,130,0,0,2,0,0,0
112,1,9589,0,130,0,0,4,0,0,0
111,1,9597,56,130,0,0,236,202,0,36
112,1,9597,0,130,0,0,4,0,0,0
305,5,9599,0,0,0,0,0,202,0,36
111,1,9607,56,0,0,0,236,202,0,36
112,1,9607,0,0,0,0,4,0,0,0
305,5,9609,0,0,0,0,0,202,0,36
111,1,9617,56,0,0,0,236,202,0,36
112,1,9617,0,0,0,0,4,0,0,0
502,1,9618,1,0,0,0,4,0,0,0
503,1,9618,0,0,0,0,4,0,0,0
504,1,9618,6,0,0,0,4,0,0,0
506,5,9618,41,147,143,0,1,0,0,0
507,1,9618,0,147,143,0,4,0,0,0
415,1,9619,1,9,201,18,0,147,143,0
416,7,9619,0,0,0,0,0,0,0,0
300,1,9619,1,0,0,0,4,0,0,0
302,5,9619,41,147,143,0,1,0,0,0
303,2,9619,89,4,143,0,4,0,0,0
304,3,9619,0,0,0,0,4,0,0,0
306,4,9619,8,0,0,0,4,0,0,0
307,4,9620,0,0,0,0,4,0,0,0
308,4,9620,0,0,0,0,4,0,0,0
309,1,9620,0,0,0,0,4,0,0,0
397,1,9621,0,255,4,36,4,0,0,0
399,2,9621,0,0,4,36,4,0,0,0
305,5,9621,0,0,0,0,0,0,0,0
417,4,9621,0,0,0,0,4,0,0,0
418,4,9622,0,0,0,0,4,0,0,0
419,5,9622,41,147,143,0,1,0,0,0
420,1,9622,0,147,143,0,1,0,0,0
491,1,9622,0,147,143,0,1,0,0,0
493,2,9622,0,0,143,0,4,0,0,0
501,1,9622,0,0,143,0,4,0,0,0
551,2,9622,0,0,143,0,4,0,0,0
111,1,9627,56,0,143,0,236,202,0,36
112,1,9627,0,0,143,0,4,0,0,0
305,5,9629,0,0,0,0,0,202,0,36
111,1,9637,56,0,0,0,236,202,0,36
112,1,9637,0,0,0,0,4,0,0,0
305,5,9639,0,0,0,0,0,202,0,36
111,1,9647,56,0,0,0,236,202,0,36
112,1,9647,0,0,0,0,4,0,0,0
305,5,9649,0,0,0,0,0,202,0,36
111,1,9657,56,0,0,0,236,202,0,36
112,1,9657,0,0,0,0,4,0,0,0
305,5,9659,0,0,0,0,0,202,0,36
111,1,9667,56,0,0,0,236,202,0,36
112,1,9667,0,0,0,0,4,0,0,0
305,5,9669,0,0,0,0,0,202,0,36
111,1,9677,56,0,0,0,236,202,0,36
112,1,9677,0,0,0,0,4,0,0,0
305,5,9679,0,0,0,0,0,202,0,36
100,1,9685,11,0,0,0,236,202,0,36
120,5,9685,0,0,0,0,0,0,0,0
121,4,9686,0,0,0,0,4,0,0,0
122,2,9686,244,1,0,0,4,0,0,0
123,4,9686,0,0,0,0,4,0,0,0
130,8,9687,0,0,0,48,117,0,0,0
131,3,9687,0,0,0,48,4,0,0,0
132,3,9687,224,230,11,48,4,0,0,0
133,8,9688,232,163,143,62,250,232,163,15
140,5,9688,129,28,201,14,1,232,163,15
141,6,9688,0,0,0,0,0,0,163,15
142,4,9688,0,0,0,0,4,0,0,0
143,1,9688,0,0,0,0,4,0,0,0
151,3,9688,44,8,0,0,4,0,0,0
305,5,9689,0,0,0,0,0,202,0,36
153,8,9689,64,130,0,0,2,0,0,0
111,1,9689,56,130,0,0,4,0,0,0
112,1,9689,0,130,0,0,4,0,0,0
111,1,9697,56,130,0,0,236,202,0,36
112,1,9697,0,130,0,0,4,0,0,0
305,5,9699,0,0,0,0,0,202,0,36
111,1,9707,56,0,0,0,236,202,0,36
112,1,9707,0,0,0,0,4,0,0,0
305,5,9709,0,0,0,0,0,202,0,36
111,1,9717,56,0,0,0,236,202,0,36
112,1,9717,0,0,0,0,4,0,0,0
502,1,9718,1,0,0,0,4,0,0,0
503,1,9718,0,0,0,0,4,0,0,0
504,1,9718,6,0,0,0,4,0,0,0
506,5,9718,41,147,143,0,1,0,0,0
507,1,9718,0,147,143,0,4,0,0,0
415,1,9719,1,9,251,18,0,147,143,0
416,7,9719,0,0,0,0,0,0,0,0
300,1,9719,1,0,0,0,4,0,0,0
302,5,9719,41,147,143,0,1,0,0,0
303,2,9719,91,4,143,0,4,0,0,0
304,3,9719,0,0,0,0,4,0,0,0
306,4,9719,8,0,0,0,4,0,0,0
307,4,9720,0,0,0,0,4,0,0,0
308,4,9720,0,0,0,0,4,0,0,0
309,1,9720,0,0,0,0,4,0,0,0
397,1,9721,0,255,4,36,4,0,0,0
399,2,9721,0,0,4,36,4,0,0,0
305,5,9721,0,0,0,0,0,0,0,0
417,4,9721,0,0,0,0,4,0,0,0
418,4,9722,0,0,0,0,4,0,0,0
419,5,9722,41,147,143,0,1,0,0,0
420,1,9722,0,147,143,0,1,0,0,0
491,1,9722,0,147,143,0,1,0,0,0
493,2,9722,0,0,143,0,4,0,0,0
501,1,9722,0,0,143,0,4,0,0,0
551,2,9722,0,0,143,0,4,0,0,0
111,1,9727,56,0,143,0,236,202,0,36
112,1,9727,0,0,143,0,4,0,0,0
305,5,9729,0,0,0,0,0,202,0,36
111,1,9737,56,0,0,0,236,202,0,36
112,1,9737,0,0,0,0,4,0,0,0
305,5,9739,0,0,0,0,0,202,0,36
111,1,9747,56,0,0,0,236,202,0,36
112,1,9747,0,0,0,0,4,0,0,0
305,5,9749,0,0,0,0,0,202,0,36
111,1,9757,56,0,0,0,236,202,0,36
112,1,9757,0,0,0,0,4,0,0,0
305,5,9759,0,0,0,0,0,202,0,36
111,1,9767,56,0,0,0,236,202,0,36
112,1,9767,0,0,0,0,4,0,0,0
305,5,9769,0,0,0,0,0,202,0,36
111,1,9777,56,0,0,0,236,202,0,36
112,1,9777,0,0,0,0,4,0,0,0
305,5,9779,0,0,0,0,0,202,0,36
100,1,9785,11,0,0,0,236,202,0,36
120,5,9785,0,0,0,0,0,0,0,0
121,4,9786,0,0,0,0,4,0,0,0
122,2,9786,244,1,0,0,4,0,0,0
123,4,9786,0,0,0,0,4,0,0,0
130,8,9787,34,57,0,48,245,159,134,1
131,3,9787,0,0,0,48,4,0,0,0
132,3,9787,224,230,11,48,4,0,0,0
133,8,9788,232,163,143,62,250,232,163,15
140,5,9788,129,28,201,14,1,0,0,0
141,6,9788,0,0,0,0,0,0,0,0
142,4,9788,0,0,0,0,4,0,0,0
143,1,9788,0,0,0,0,4,0,0,0
151,3,9788,44,8,0,0,4,0,0,0
305,5,9789,0,0,0,0,0,202,0,36
153,8,9789,64,130,0,0,2,0,0,0
111,1,9789,56,130,0,0,4,0,0,0
112,1,9789,0,130,0,0,4,0,0,0
111,1,9797,56,130,0,0,236,202,0,36
112,1,9797,0,130,0,0,4,0,0,0
305,5,9799,0,0,0,0,0,202,0,36
111,1,9807,56,0,0,0,236,202,0,36
112,1,9807,0,0,0,0,4,0,0,0
305,5,9809,0,0,0,0,0,202,0,36
111,1,9817,56,0,0,0,236,202,0,36
112,1,9817,0,0,0,0,4,0,0,0
502,1,9818,1,0,0,0,4,0,0,0
503,1,9818,0,0,0,0,4,0,0,0
504,1,9818,6,0,0,0,4,0,0,0
506,5,9818,41,147,143,0,1,0,0,0
507,1,9818,0,147,143,0,1,0,0,0
415,1,9818,1,9,45,19,0,147,143,0
416,7,9819,0,0,0,0,0,0,0,0
300,1,9819,1,0,0,0,0,0,0,0
302,5,9819,41,147,143,0,1,0,0,0
303,2,9819,89,4,143,0,1,0,0,0
304,3,9819,0,0,0,0,4,0,0,0
306,4,9819,8,0,0,0,4,0,0,0
307,4,9820,0,0,0,0,4,0,0,0
308,4,9820,0,0,0,0,4,0,0,0
309,1,9820,0,0,0,0,4,0,0,0
397,1,9821,0,255,4,36,4,0,0,0
399,2,9821,0,0,4,36,4,0,0,0
305,5,9821,0,0,0,0,0,0,0,0
417,4,9821,0,0,0,0,4,0,0,0
418,4,9822,0,0,0,0,4,0,0,0
419,5,9822,41,147,143,0,1,0,0,0
420,1,9822,0,147,143,0,4,0,0,0
491,1,9822,0,147,143,0,4,0,0,0
493,2,9822,0,0,143,0,4,0,0,0
501,1,9822,0,0,143,0,4,0,0,0
551,2,9822,0,0,143,0,4,0,0,0
111,1,9827,56,0,143,0,236,202,0,36
112,1,9827,0,0,143,0,4,0,0,0
305,5,9829,0,0,0,0,0,202,0,36
111,1,9837,56,0,0,0,236,202,0,36
112,1,9837,0,0,0,0,4,0,0,0
305,5,9839,0,0,0,0,0,202,0,36
111,1,9847,56,0,0,0,236,202,0,36
112,1,9847,0,0,0,0,4,0,0,0
305,5,9849,0,0,0,0,0,202,0,36
111,1,9857,56,0,0,0,236,202,0,36
112,1,9857,0,0,0,0,4,0,0,0
305,5,9859,0,0,0,0,0,202,0,36
111,1,9867,56,0,0,0,236,202,0,36
112,1,9867,0,0,0,0,4,0,0,0
305,5,9869,0,0,0,0,0,202,0,36
111,1,9877,56,0,0,0,236,202,0,36
112,1,9877,0,0,0,0,4,0,0,0
305,5,9879,0,0,0,0,0,202,0,36
100,1,9885,11,0,0,0,236,202,0,36
120,5,9885,0,0,0,0,0,0,0,0
121,4,9886,0,0,0,0,4,0,0,0
122,2,9886,244,1,0,0,4,0,0,0
123,4,9886,0,0,0,0,4,0,0,0
130,8,9887,0,0,0,48,117,0,0,0
131,3,9887,0,0,0,48,4,0,0,0
132,3,9887,224,230,11,48,4,0,0,0
133,8,9888,232,163,143,62,250,232,163,15
140,5,9888,129,28,201,14,1,0,0,0
141,6,9888,0,0,0,0,0,0,0,0
142,4,9888,0,0,0,0,4,0,0,0
143,1,9888,0,0,0,0,4,0,0,0
151,3,9888,44,8,0,0,4,0,0,0
305,5,9889,0,0,0,0,0,203,0,36
153,8,9889,64,130,0,0,2,0,0,0
111,1,9889,56,130,0,0,4,0,0,0
112,1,9889,0,130,0,0,4,0,0,0
111,1,9897,56,130,0,0,236,202,0,36
112,1,9897,0,130,0,0,4,0,0,0
305,5,9899,0,0,0,0,0,202,0,36
111,1,9907,56,0,0,0,236,202,0,36
112,1,9907,0,0,0,0,4,0,0,0
305,5,9909,0,0,0,0,0,202,0,36
111,1,9917,56,0,0,0,236,202,0,36
112,1,9917,0,0,0,0,4,0,0,0
502,1,9918,1,0,0,0,4,0,0,0
503,1,9918,0,0,0,0,4,0,0,0
504,1,9918,6,0,0,0,4,0,0,0
506,5,9918,41,147,143,0,1,0,0,0
507,1,9918,0,147,143,0,4,0,0,0
415,1,9918,1,147,143,0,4,0,0,0
416,7,9919,0,0,0,0,0,0,0,0
300,1,9919,1,0,0,0,4,0,0,0
302,5,9919,41,147,143,0,1,0,0,0
303,2,9919,89,4,143,0,4,0,0,0
304,3,9919,0,0,0,0,4,0,0,0
306,4,9919,9,0,0,0,4,0,0,0
307,4,9920,0,0,0,0,4,0,0,0
308,4,9920,0,0,0,0,4,0,0,0
309,1,9920,0,0,0,0,4,0,0,0
397,1,9921,0,255,4,36,4,0,0,0
399,2,9921,0,0,4,36,4,0,0,0
305,5,9921,0,0,0,0,0,0,0,0
417,4,9921,0,0,0,0,4,0,0,0
418,4,9922,0,0,0,0,4,0,0,0
